"id" "instruction" "strength_bin" "response" "rt" "y" "y_dummy"
"17301" "nh" "speed" "2" "light" 0.483 1 0
"17302" "nh" "speed" "3" "light" 0.46 1 0
"17303" "nh" "speed" "0" "dark" 0.389 0 1
"17304" "nh" "speed" "0" "dark" 0.367 0 1
"17305" "nh" "speed" "4" "light" 0.395 1 0
"17306" "nh" "speed" "4" "light" 0.361 1 0
"17307" "nh" "speed" "2" "dark" 0.488 0 1
"17308" "nh" "speed" "3" "light" 0.395 1 0
"17309" "nh" "speed" "3" "light" 0.543 1 0
"17310" "nh" "speed" "2" "light" 0.442 1 0
"17311" "nh" "speed" "2" "dark" 0.465 0 1
"17312" "nh" "speed" "3" "light" 0.395 1 0
"17313" "nh" "speed" "3" "dark" 0.415 0 1
"17314" "nh" "speed" "2" "dark" 0.401 0 1
"17315" "nh" "speed" "3" "light" 0.438 1 0
"17316" "nh" "speed" "4" "light" 0.385 1 0
"17317" "nh" "speed" "2" "dark" 0.365 0 1
"17318" "nh" "speed" "2" "dark" 0.361 0 1
"17319" "nh" "speed" "1" "dark" 0.333 0 1
"17320" "nh" "speed" "0" "dark" 0.301 0 1
"17321" "nh" "speed" "4" "light" 0.379 1 0
"17322" "nh" "speed" "4" "light" 0.351 1 0
"17323" "nh" "speed" "4" "light" 0.318 1 0
"17324" "nh" "speed" "1" "dark" 0.39 0 1
"17325" "nh" "speed" "1" "dark" 0.302 0 1
"17326" "nh" "speed" "0" "dark" 0.378 0 1
"17327" "nh" "speed" "3" "light" 0.461 1 0
"17328" "nh" "speed" "0" "dark" 0.422 0 1
"17329" "nh" "speed" "4" "light" 0.349 1 0
"17330" "nh" "speed" "1" "dark" 0.389 0 1
"17331" "nh" "speed" "2" "light" 0.702 1 0
"17332" "nh" "speed" "2" "light" 0.542 1 0
"17333" "nh" "speed" "2" "dark" 0.429 0 1
"17334" "nh" "speed" "4" "light" 0.511 1 0
"17335" "nh" "speed" "4" "light" 0.36 1 0
"17336" "nh" "speed" "4" "light" 0.352 1 0
"17337" "nh" "speed" "0" "dark" 0.339 0 1
"17338" "nh" "speed" "4" "light" 0.374 1 0
"17339" "nh" "speed" "2" "light" 0.478 1 0
"17340" "nh" "speed" "0" "dark" 0.4 0 1
"17341" "nh" "speed" "4" "light" 0.363 1 0
"17342" "nh" "speed" "0" "dark" 0.34 0 1
"17343" "nh" "speed" "4" "light" 0.298 1 0
"17344" "nh" "speed" "4" "light" 0.386 1 0
"17345" "nh" "speed" "4" "light" 0.336 1 0
"17346" "nh" "speed" "4" "light" 0.337 1 0
"17347" "nh" "speed" "4" "light" 0.42 1 0
"17348" "nh" "speed" "3" "light" 0.337 1 0
"17349" "nh" "speed" "3" "light" 0.403 1 0
"17350" "nh" "speed" "0" "dark" 0.317 0 1
"17351" "nh" "speed" "3" "dark" 0.611 0 1
"17352" "nh" "speed" "3" "light" 0.372 1 0
"17353" "nh" "speed" "4" "light" 0.401 1 0
"17354" "nh" "speed" "0" "dark" 0.307 0 1
"17355" "nh" "speed" "1" "dark" 0.319 0 1
"17356" "nh" "speed" "4" "light" 0.363 1 0
"17357" "nh" "speed" "1" "dark" 0.307 0 1
"17358" "nh" "speed" "0" "dark" 0.302 0 1
"17359" "nh" "speed" "1" "dark" 0.287 0 1
"17360" "nh" "speed" "1" "dark" 0.303 0 1
"17361" "nh" "speed" "2" "light" 0.364 1 0
"17362" "nh" "speed" "4" "light" 0.345 1 0
"17363" "nh" "speed" "1" "dark" 0.384 0 1
"17364" "nh" "speed" "3" "light" 0.457 1 0
"17365" "nh" "speed" "0" "dark" 0.384 0 1
"17366" "nh" "speed" "2" "light" 0.407 1 0
"17367" "nh" "speed" "0" "dark" 0.384 0 1
"17368" "nh" "speed" "1" "dark" 0.336 0 1
"17369" "nh" "speed" "1" "dark" 0.435 0 1
"17370" "nh" "speed" "4" "light" 0.363 1 0
"17371" "nh" "speed" "4" "light" 0.387 1 0
"17372" "nh" "speed" "4" "light" 0.352 1 0
"17373" "nh" "speed" "1" "dark" 0.424 0 1
"17374" "nh" "speed" "4" "light" 0.346 1 0
"17375" "nh" "speed" "2" "dark" 0.341 0 1
"17376" "nh" "speed" "4" "light" 0.331 1 0
"17377" "nh" "speed" "3" "light" 0.386 1 0
"17378" "nh" "speed" "4" "light" 0.483 1 0
"17379" "nh" "speed" "4" "light" 0.386 1 0
"17380" "nh" "speed" "4" "light" 0.463 1 0
"17381" "nh" "speed" "3" "dark" 0.467 0 1
"17382" "nh" "speed" "0" "dark" 0.419 0 1
"17383" "nh" "speed" "1" "dark" 0.437 0 1
"17384" "nh" "speed" "3" "light" 0.513 1 0
"17385" "nh" "speed" "4" "light" 0.409 1 0
"17386" "nh" "speed" "3" "light" 0.419 1 0
"17387" "nh" "speed" "2" "dark" 0.351 0 1
"17388" "nh" "speed" "3" "dark" 0.569 0 1
"17389" "nh" "speed" "3" "dark" 0.477 0 1
"17390" "nh" "speed" "3" "light" 0.405 1 0
"17391" "nh" "speed" "4" "light" 0.37 1 0
"17392" "nh" "speed" "2" "light" 0.402 1 0
"17393" "nh" "speed" "4" "light" 0.352 1 0
"17394" "nh" "speed" "4" "dark" 0.474 0 1
"17395" "nh" "speed" "0" "dark" 0.41 0 1
"17396" "nh" "speed" "4" "light" 0.362 1 0
"17397" "nh" "speed" "0" "dark" 0.341 0 1
"17398" "nh" "speed" "2" "light" 0.412 1 0
"17399" "nh" "speed" "2" "light" 0.314 1 0
"17400" "nh" "speed" "1" "light" 0.369 1 0
"17401" "nh" "speed" "2" "light" 0.446 1 0
"17402" "nh" "speed" "4" "light" 0.336 1 0
"17403" "nh" "speed" "4" "light" 0.348 1 0
"17404" "nh" "speed" "4" "light" 0.469 1 0
"17405" "nh" "speed" "4" "light" 0.37 1 0
"17406" "nh" "speed" "0" "dark" 0.44 0 1
"17407" "nh" "speed" "3" "dark" 0.502 0 1
"17408" "nh" "speed" "4" "light" 0.37 1 0
"17409" "nh" "speed" "4" "light" 0.353 1 0
"17410" "nh" "speed" "0" "dark" 0.324 0 1
"17411" "nh" "speed" "0" "dark" 0.37 0 1
"17412" "nh" "speed" "4" "light" 0.38 1 0
"17413" "nh" "speed" "4" "light" 0.356 1 0
"17414" "nh" "speed" "0" "dark" 0.357 0 1
"17415" "nh" "speed" "3" "light" 0.466 1 0
"17416" "nh" "speed" "2" "light" 0.535 1 0
"17417" "nh" "speed" "1" "light" 0.378 1 0
"17418" "nh" "speed" "4" "dark" 0.35 0 1
"17419" "nh" "speed" "3" "light" 0.363 1 0
"17420" "nh" "speed" "4" "light" 0.386 1 0
"17421" "nh" "speed" "1" "dark" 0.408 0 1
"17422" "nh" "speed" "4" "light" 0.381 1 0
"17423" "nh" "speed" "4" "light" 0.436 1 0
"17424" "nh" "speed" "4" "light" 0.319 1 0
"17425" "nh" "speed" "2" "dark" 0.49 0 1
"17426" "nh" "speed" "4" "light" 0.373 1 0
"17427" "nh" "speed" "0" "dark" 0.374 0 1
"17428" "nh" "speed" "2" "dark" 0.468 0 1
"17429" "nh" "speed" "0" "dark" 0.42 0 1
"17430" "nh" "accuracy" "1" "dark" 1.047 0 1
"17431" "nh" "accuracy" "1" "dark" 3.628 0 1
"17432" "nh" "accuracy" "0" "dark" 0.549 0 1
"17433" "nh" "accuracy" "0" "dark" 0.436 0 1
"17434" "nh" "accuracy" "1" "light" 7.251 1 0
"17435" "nh" "accuracy" "0" "dark" 0.54 0 1
"17436" "nh" "accuracy" "0" "light" 0.746 1 0
"17437" "nh" "accuracy" "3" "light" 0.619 1 0
"17438" "nh" "accuracy" "2" "light" 1.382 1 0
"17439" "nh" "accuracy" "4" "light" 0.701 1 0
"17440" "nh" "accuracy" "2" "light" 1.424 1 0
"17441" "nh" "accuracy" "0" "dark" 0.814 0 1
"17442" "nh" "accuracy" "1" "dark" 0.901 0 1
"17443" "nh" "accuracy" "4" "light" 0.629 1 0
"17444" "nh" "accuracy" "3" "light" 1.182 1 0
"17445" "nh" "accuracy" "4" "light" 0.513 1 0
"17446" "nh" "accuracy" "3" "light" 2.095 1 0
"17447" "nh" "accuracy" "4" "light" 1.034 1 0
"17448" "nh" "accuracy" "0" "dark" 0.508 0 1
"17449" "nh" "accuracy" "1" "dark" 0.785 0 1
"17450" "nh" "accuracy" "0" "dark" 0.545 0 1
"17451" "nh" "accuracy" "3" "light" 0.597 1 0
"17452" "nh" "accuracy" "2" "light" 2.237 1 0
"17453" "nh" "accuracy" "0" "dark" 0.456 0 1
"17454" "nh" "accuracy" "0" "dark" 0.537 0 1
"17455" "nh" "accuracy" "1" "dark" 0.767 0 1
"17456" "nh" "accuracy" "1" "light" 4.974 1 0
"17457" "nh" "accuracy" "4" "light" 0.485 1 0
"17458" "nh" "accuracy" "1" "dark" 0.915 0 1
"17459" "nh" "accuracy" "0" "dark" 0.486 0 1
"17460" "nh" "accuracy" "2" "light" 1.859 1 0
"17461" "nh" "accuracy" "0" "dark" 0.582 0 1
"17462" "nh" "accuracy" "3" "light" 0.632 1 0
"17463" "nh" "accuracy" "3" "light" 1.133 1 0
"17464" "nh" "accuracy" "3" "light" 0.569 1 0
"17465" "nh" "accuracy" "0" "dark" 0.475 0 1
"17466" "nh" "accuracy" "4" "light" 0.434 1 0
"17467" "nh" "accuracy" "4" "light" 0.494 1 0
"17468" "nh" "accuracy" "4" "light" 0.405 1 0
"17469" "nh" "accuracy" "3" "light" 0.453 1 0
"17470" "nh" "accuracy" "3" "light" 0.437 1 0
"17471" "nh" "accuracy" "4" "light" 0.354 1 0
"17472" "nh" "accuracy" "3" "light" 0.47 1 0
"17473" "nh" "accuracy" "1" "dark" 0.657 0 1
"17474" "nh" "accuracy" "4" "light" 0.442 1 0
"17475" "nh" "accuracy" "4" "light" 1.125 1 0
"17476" "nh" "accuracy" "4" "light" 0.454 1 0
"17477" "nh" "accuracy" "4" "light" 0.444 1 0
"17478" "nh" "accuracy" "4" "light" 0.72 1 0
"17479" "nh" "accuracy" "3" "light" 8.959 1 0
"17480" "nh" "accuracy" "0" "dark" 0.575 0 1
"17481" "nh" "accuracy" "0" "dark" 0.437 0 1
"17482" "nh" "accuracy" "3" "light" 0.533 1 0
"17483" "nh" "accuracy" "3" "light" 2.683 1 0
"17484" "nh" "accuracy" "1" "dark" 0.624 0 1
"17485" "nh" "accuracy" "2" "light" 0.664 1 0
"17486" "nh" "accuracy" "1" "light" 0.57 1 0
"17487" "nh" "accuracy" "4" "light" 0.478 1 0
"17488" "nh" "accuracy" "4" "light" 0.437 1 0
"17489" "nh" "accuracy" "4" "light" 1.025 1 0
"17490" "nh" "accuracy" "4" "light" 0.471 1 0
"17491" "nh" "accuracy" "4" "light" 0.536 1 0
"17492" "nh" "accuracy" "0" "dark" 0.749 0 1
"17493" "nh" "accuracy" "4" "light" 0.63 1 0
"17494" "nh" "accuracy" "4" "light" 0.536 1 0
"17495" "nh" "accuracy" "2" "dark" 0.641 0 1
"17496" "nh" "accuracy" "2" "dark" 1.016 0 1
"17497" "nh" "accuracy" "2" "dark" 0.601 0 1
"17498" "nh" "accuracy" "0" "dark" 0.569 0 1
"17499" "nh" "accuracy" "1" "dark" 0.718 0 1
"17500" "nh" "accuracy" "0" "dark" 0.452 0 1
"17501" "nh" "accuracy" "3" "light" 0.547 1 0
"17502" "nh" "accuracy" "1" "dark" 0.592 0 1
"17503" "nh" "accuracy" "1" "dark" 0.487 0 1
"17504" "nh" "accuracy" "3" "light" 1.27 1 0
"17505" "nh" "accuracy" "1" "light" 1.597 1 0
"17506" "nh" "accuracy" "0" "dark" 1.03 0 1
"17507" "nh" "accuracy" "4" "light" 0.672 1 0
"17508" "nh" "accuracy" "0" "dark" 0.443 0 1
"17509" "nh" "accuracy" "1" "dark" 0.643 0 1
"17510" "nh" "accuracy" "4" "light" 0.516 1 0
"17511" "nh" "accuracy" "0" "dark" 0.483 0 1
"17512" "nh" "accuracy" "0" "dark" 0.488 0 1
"17513" "nh" "accuracy" "4" "light" 0.581 1 0
"17514" "nh" "accuracy" "2" "dark" 1.736 0 1
"17515" "nh" "accuracy" "4" "light" 0.498 1 0
"17516" "nh" "accuracy" "1" "dark" 2.765 0 1
"17517" "nh" "accuracy" "4" "light" 0.479 1 0
"17518" "nh" "accuracy" "4" "light" 0.421 1 0
"17519" "nh" "accuracy" "1" "dark" 0.608 0 1
"17520" "nh" "accuracy" "0" "dark" 0.487 0 1
"17521" "nh" "accuracy" "3" "light" 0.55 1 0
"17522" "nh" "accuracy" "1" "light" 2.742 1 0
"17523" "nh" "accuracy" "0" "dark" 0.739 0 1
"17524" "nh" "accuracy" "0" "dark" 0.478 0 1
"17525" "nh" "accuracy" "4" "light" 0.631 1 0
"17526" "nh" "accuracy" "0" "dark" 0.559 0 1
"17527" "nh" "accuracy" "4" "light" 0.515 1 0
"17528" "nh" "accuracy" "1" "dark" 0.608 0 1
"17529" "nh" "accuracy" "1" "dark" 0.544 0 1
"17530" "nh" "accuracy" "2" "light" 0.83 1 0
"17531" "nh" "accuracy" "4" "light" 1.307 1 0
"17532" "nh" "accuracy" "4" "light" 0.885 1 0
"17533" "nh" "accuracy" "1" "light" 0.951 1 0
"17534" "nh" "accuracy" "0" "dark" 0.625 0 1
"17535" "nh" "accuracy" "1" "dark" 0.784 0 1
"17536" "nh" "accuracy" "3" "light" 0.814 1 0
"17537" "nh" "accuracy" "0" "dark" 0.633 0 1
"17538" "nh" "accuracy" "0" "dark" 0.686 0 1
"17539" "nh" "accuracy" "0" "dark" 0.852 0 1
"17540" "nh" "accuracy" "3" "light" 0.613 1 0
"17541" "nh" "accuracy" "2" "light" 0.735 1 0
"17542" "nh" "accuracy" "2" "light" 1.159 1 0
"17543" "nh" "accuracy" "4" "light" 0.628 1 0
"17544" "nh" "accuracy" "1" "dark" 0.524 0 1
"17545" "nh" "accuracy" "1" "light" 1.287 1 0
"17546" "nh" "accuracy" "2" "dark" 4.081 0 1
"17547" "nh" "accuracy" "1" "dark" 2.018 0 1
"17548" "nh" "accuracy" "1" "dark" 0.684 0 1
"17549" "nh" "accuracy" "4" "light" 0.679 1 0
"17550" "nh" "accuracy" "2" "dark" 5.085 0 1
"17551" "nh" "accuracy" "1" "dark" 0.651 0 1
"17552" "nh" "accuracy" "4" "light" 0.754 1 0
"17553" "nh" "accuracy" "4" "light" 0.486 1 0
"17554" "nh" "accuracy" "3" "dark" 3.277 0 1
"17555" "nh" "accuracy" "2" "dark" 0.941 0 1
"17556" "nh" "accuracy" "3" "light" 1.252 1 0
"17557" "nh" "accuracy" "4" "light" 0.571 1 0
"17558" "nh" "accuracy" "2" "dark" 0.623 0 1
"17559" "nh" "accuracy" "3" "light" 1.087 1 0
"17560" "nh" "accuracy" "1" "light" 0.998 1 0
"17561" "nh" "accuracy" "1" "light" 0.717 1 0
"17562" "nh" "accuracy" "3" "light" 0.618 1 0
"17563" "nh" "accuracy" "3" "light" 0.668 1 0
"17564" "nh" "accuracy" "0" "dark" 0.673 0 1
"17565" "nh" "accuracy" "0" "dark" 0.585 0 1
"17566" "nh" "accuracy" "0" "dark" 0.702 0 1
"17567" "nh" "accuracy" "4" "light" 0.584 1 0
"17568" "nh" "accuracy" "4" "light" 0.586 1 0
"17569" "nh" "accuracy" "2" "light" 0.996 1 0
"17570" "nh" "accuracy" "4" "light" 0.544 1 0
"17571" "nh" "accuracy" "3" "dark" 4.323 0 1
"17572" "nh" "accuracy" "0" "dark" 0.546 0 1
"17573" "nh" "accuracy" "4" "light" 0.501 1 0
"17574" "nh" "accuracy" "1" "dark" 0.791 0 1
"17575" "nh" "accuracy" "3" "light" 0.583 1 0
"17576" "nh" "accuracy" "0" "dark" 0.7 0 1
"17577" "nh" "accuracy" "0" "dark" 0.531 0 1
"17578" "nh" "accuracy" "4" "light" 0.433 1 0
"17579" "nh" "accuracy" "2" "dark" 0.627 0 1
"17580" "nh" "accuracy" "2" "light" 0.972 1 0
"17581" "nh" "accuracy" "1" "dark" 1.421 0 1
"17582" "nh" "accuracy" "4" "light" 0.498 1 0
"17583" "nh" "accuracy" "4" "light" 0.471 1 0
"17584" "nh" "accuracy" "2" "dark" 1.319 0 1
"17585" "nh" "accuracy" "4" "light" 0.49 1 0
"17586" "nh" "accuracy" "4" "light" 0.404 1 0
"17587" "nh" "accuracy" "0" "dark" 0.576 0 1
"17588" "nh" "accuracy" "3" "light" 0.565 1 0
"17589" "nh" "accuracy" "1" "dark" 1.554 0 1
"17590" "nh" "accuracy" "2" "light" 0.54 1 0
"17591" "nh" "accuracy" "2" "light" 0.465 1 0
"17592" "nh" "accuracy" "0" "dark" 0.824 0 1
"17593" "nh" "accuracy" "0" "dark" 0.52 0 1
"17594" "nh" "accuracy" "4" "light" 0.465 1 0
"17595" "nh" "accuracy" "2" "light" 1.002 1 0
"17596" "nh" "accuracy" "0" "dark" 0.533 0 1
"17597" "nh" "accuracy" "2" "dark" 1.93 0 1
"17598" "nh" "accuracy" "2" "dark" 2.06 0 1
"17599" "nh" "accuracy" "1" "dark" 1.399 0 1
"17600" "nh" "accuracy" "2" "dark" 2.608 0 1
"17601" "nh" "accuracy" "1" "dark" 0.777 0 1
"17602" "nh" "accuracy" "3" "light" 0.961 1 0
"17603" "nh" "accuracy" "1" "light" 2.842 1 0
"17604" "nh" "accuracy" "3" "light" 0.842 1 0
"17605" "nh" "accuracy" "1" "dark" 0.839 0 1
"17606" "nh" "accuracy" "1" "dark" 0.701 0 1
"17607" "nh" "accuracy" "4" "light" 0.481 1 0
"17608" "nh" "accuracy" "4" "light" 0.85 1 0
"17609" "nh" "accuracy" "4" "light" 0.42 1 0
"17610" "nh" "accuracy" "2" "dark" 0.641 0 1
"17611" "nh" "accuracy" "1" "dark" 0.529 0 1
"17612" "nh" "accuracy" "1" "dark" 0.727 0 1
"17613" "nh" "accuracy" "0" "dark" 0.504 0 1
"17614" "nh" "accuracy" "1" "dark" 0.819 0 1
"17615" "nh" "accuracy" "2" "light" 1.03 1 0
"17616" "nh" "accuracy" "0" "dark" 0.516 0 1
"17617" "nh" "accuracy" "2" "dark" 2.66 0 1
"17618" "nh" "accuracy" "4" "light" 0.812 1 0
"17619" "nh" "accuracy" "0" "dark" 0.458 0 1
"17620" "nh" "accuracy" "0" "dark" 0.603 0 1
"17621" "nh" "accuracy" "4" "light" 0.499 1 0
"17622" "nh" "accuracy" "3" "light" 0.537 1 0
"17623" "nh" "accuracy" "0" "dark" 0.509 0 1
"17624" "nh" "accuracy" "4" "light" 0.449 1 0
"17625" "nh" "accuracy" "2" "light" 2.625 1 0
"17626" "nh" "accuracy" "2" "dark" 1.644 0 1
"17627" "nh" "accuracy" "1" "dark" 1.07 0 1
"17628" "nh" "accuracy" "2" "dark" 1.304 0 1
"17629" "nh" "accuracy" "4" "light" 0.496 1 0
"17630" "nh" "accuracy" "4" "light" 1.337 1 0
"17631" "nh" "accuracy" "3" "light" 0.855 1 0
"17632" "nh" "speed" "4" "light" 0.313 1 0
"17633" "nh" "speed" "1" "dark" 0.34 0 1
"17634" "nh" "speed" "3" "light" 0.339 1 0
"17635" "nh" "speed" "4" "light" 0.319 1 0
"17636" "nh" "speed" "1" "light" 0.45 1 0
"17637" "nh" "speed" "3" "light" 0.395 1 0
"17638" "nh" "speed" "4" "light" 0.395 1 0
"17639" "nh" "speed" "4" "light" 0.435 1 0
"17640" "nh" "speed" "0" "dark" 0.373 0 1
"17641" "nh" "speed" "4" "light" 0.364 1 0
"17642" "nh" "speed" "4" "light" 0.369 1 0
"17643" "nh" "speed" "4" "light" 0.385 1 0
"17644" "nh" "speed" "1" "dark" 0.357 0 1
"17645" "nh" "speed" "1" "dark" 0.436 0 1
"17646" "nh" "speed" "1" "dark" 0.468 0 1
"17647" "nh" "speed" "4" "light" 0.365 1 0
"17648" "nh" "speed" "0" "dark" 0.34 0 1
"17649" "nh" "speed" "1" "dark" 0.535 0 1
"17650" "nh" "speed" "0" "dark" 0.341 0 1
"17651" "nh" "speed" "1" "dark" 0.368 0 1
"17652" "nh" "speed" "0" "dark" 0.301 0 1
"17653" "nh" "speed" "2" "light" 0.513 1 0
"17654" "nh" "speed" "4" "light" 0.357 1 0
"17655" "nh" "speed" "0" "dark" 0.305 0 1
"17656" "nh" "speed" "4" "light" 0.396 1 0
"17657" "nh" "speed" "3" "light" 0.434 1 0
"17658" "nh" "speed" "4" "light" 0.355 1 0
"17659" "nh" "speed" "4" "light" 0.368 1 0
"17660" "nh" "speed" "4" "light" 0.301 1 0
"17661" "nh" "speed" "0" "dark" 0.365 0 1
"17662" "nh" "speed" "2" "light" 0.363 1 0
"17663" "nh" "speed" "2" "light" 0.316 1 0
"17664" "nh" "speed" "2" "light" 0.427 1 0
"17665" "nh" "speed" "2" "dark" 0.381 0 1
"17666" "nh" "speed" "4" "light" 0.396 1 0
"17667" "nh" "speed" "2" "dark" 0.372 0 1
"17668" "nh" "speed" "1" "dark" 0.45 0 1
"17669" "nh" "speed" "1" "dark" 0.392 0 1
"17670" "nh" "speed" "2" "dark" 0.4 0 1
"17671" "nh" "speed" "0" "dark" 0.41 0 1
"17672" "nh" "speed" "0" "dark" 0.301 0 1
"17673" "nh" "speed" "0" "dark" 0.333 0 1
"17674" "nh" "speed" "3" "light" 0.414 1 0
"17675" "nh" "speed" "0" "dark" 0.414 0 1
"17676" "nh" "speed" "0" "dark" 0.401 0 1
"17677" "nh" "speed" "4" "light" 0.46 1 0
"17678" "nh" "speed" "1" "dark" 0.405 0 1
"17679" "nh" "speed" "4" "light" 0.362 1 0
"17680" "nh" "speed" "3" "light" 0.443 1 0
"17681" "nh" "speed" "3" "light" 0.376 1 0
"17682" "nh" "speed" "2" "light" 0.4 1 0
"17683" "nh" "speed" "0" "dark" 0.514 0 1
"17684" "nh" "speed" "0" "dark" 0.358 0 1
"17685" "nh" "speed" "3" "light" 0.445 1 0
"17686" "nh" "speed" "4" "light" 0.435 1 0
"17687" "nh" "speed" "4" "light" 0.334 1 0
"17688" "nh" "speed" "2" "dark" 0.382 0 1
"17689" "nh" "speed" "4" "light" 0.411 1 0
"17690" "nh" "speed" "0" "dark" 0.34 0 1
"17691" "nh" "speed" "0" "dark" 0.301 0 1
"17692" "nh" "speed" "0" "dark" 0.302 0 1
"17693" "nh" "speed" "4" "light" 0.378 1 0
"17694" "nh" "speed" "4" "light" 0.385 1 0
"17695" "nh" "speed" "4" "light" 0.334 1 0
"17696" "nh" "speed" "2" "dark" 0.488 0 1
"17697" "nh" "speed" "0" "dark" 0.507 0 1
"17698" "nh" "speed" "3" "light" 0.468 1 0
"17699" "nh" "speed" "3" "light" 0.366 1 0
"17700" "nh" "speed" "1" "dark" 0.456 0 1
"17701" "nh" "speed" "0" "dark" 0.342 0 1
"17702" "nh" "speed" "0" "dark" 0.352 0 1
"17703" "nh" "speed" "3" "light" 0.373 1 0
"17704" "nh" "speed" "4" "light" 0.402 1 0
"17705" "nh" "speed" "2" "light" 0.417 1 0
"17706" "nh" "speed" "4" "light" 0.377 1 0
"17707" "nh" "speed" "2" "light" 0.368 1 0
"17708" "nh" "speed" "0" "dark" 0.39 0 1
"17709" "nh" "speed" "3" "light" 0.378 1 0
"17710" "nh" "speed" "4" "light" 0.385 1 0
"17711" "nh" "speed" "0" "dark" 0.372 0 1
"17712" "nh" "speed" "1" "light" 0.379 1 0
"17713" "nh" "speed" "3" "light" 0.328 1 0
"17714" "nh" "speed" "4" "light" 0.351 1 0
"17715" "nh" "speed" "3" "light" 0.351 1 0
"17716" "nh" "speed" "4" "light" 0.35 1 0
"17717" "nh" "speed" "1" "dark" 0.438 0 1
"17718" "nh" "speed" "4" "light" 0.356 1 0
"17719" "nh" "speed" "0" "dark" 0.372 0 1
"17720" "nh" "speed" "4" "light" 0.38 1 0
"17721" "nh" "speed" "3" "light" 0.335 1 0
"17722" "nh" "speed" "0" "dark" 0.44 0 1
"17723" "nh" "speed" "3" "light" 0.446 1 0
"17724" "nh" "speed" "2" "light" 0.368 1 0
"17725" "nh" "speed" "4" "light" 0.351 1 0
"17726" "nh" "speed" "0" "dark" 0.488 0 1
"17727" "nh" "speed" "1" "dark" 0.383 0 1
"17728" "nh" "speed" "2" "dark" 0.55 0 1
"17729" "nh" "speed" "4" "light" 0.337 1 0
"17730" "nh" "speed" "1" "dark" 0.357 0 1
"17731" "nh" "speed" "3" "dark" 0.533 0 1
"17732" "nh" "speed" "3" "dark" 0.473 0 1
"17733" "nh" "speed" "2" "dark" 0.448 0 1
"17734" "nh" "speed" "1" "dark" 0.317 0 1
"17735" "nh" "speed" "1" "dark" 0.315 0 1
"17736" "nh" "speed" "0" "dark" 0.317 0 1
"17737" "nh" "speed" "1" "dark" 0.284 0 1
"17738" "nh" "speed" "4" "light" 0.395 1 0
"17739" "nh" "speed" "2" "light" 0.401 1 0
"17740" "nh" "speed" "2" "dark" 0.367 0 1
"17741" "nh" "speed" "3" "light" 0.571 1 0
"17742" "nh" "speed" "2" "light" 0.343 1 0
"17743" "nh" "speed" "0" "dark" 0.35 0 1
"17744" "nh" "speed" "0" "dark" 0.418 0 1
"17745" "nh" "speed" "3" "light" 0.428 1 0
"17746" "nh" "speed" "2" "dark" 0.407 0 1
"17747" "nh" "speed" "1" "dark" 0.543 0 1
"17748" "nh" "speed" "2" "dark" 0.458 0 1
"17749" "nh" "speed" "3" "light" 0.427 1 0
"17750" "nh" "speed" "0" "dark" 0.399 0 1
"17751" "nh" "speed" "0" "dark" 0.482 0 1
"17752" "nh" "speed" "4" "light" 0.444 1 0
"17753" "nh" "speed" "2" "dark" 0.432 0 1
"17754" "nh" "speed" "0" "dark" 0.432 0 1
"17755" "nh" "speed" "4" "light" 0.472 1 0
"17756" "nh" "speed" "4" "light" 0.4 1 0
"17757" "nh" "speed" "4" "light" 0.451 1 0
"17758" "nh" "speed" "2" "light" 0.466 1 0
"17759" "nh" "speed" "2" "dark" 0.415 0 1
"17760" "nh" "speed" "2" "dark" 0.492 0 1
"17761" "nh" "speed" "3" "light" 0.528 1 0
"17762" "nh" "speed" "2" "dark" 0.529 0 1
"17763" "nh" "speed" "4" "light" 0.401 1 0
"17764" "nh" "speed" "3" "light" 0.36 1 0
"17765" "nh" "speed" "1" "dark" 0.579 0 1
"17766" "nh" "speed" "4" "light" 0.353 1 0
"17767" "nh" "speed" "2" "light" 0.334 1 0
"17768" "nh" "speed" "4" "light" 0.327 1 0
"17769" "nh" "speed" "0" "dark" 0.399 0 1
"17770" "nh" "speed" "4" "light" 0.427 1 0
"17771" "nh" "speed" "0" "dark" 0.373 0 1
"17772" "nh" "speed" "2" "light" 0.394 1 0
"17773" "nh" "speed" "3" "light" 0.384 1 0
"17774" "nh" "speed" "4" "light" 0.4 1 0
"17775" "nh" "speed" "2" "dark" 0.555 0 1
"17776" "nh" "speed" "3" "light" 0.418 1 0
"17777" "nh" "speed" "1" "dark" 0.448 0 1
"17778" "nh" "speed" "3" "light" 0.427 1 0
"17779" "nh" "speed" "2" "light" 0.4 1 0
"17780" "nh" "speed" "4" "light" 0.365 1 0
"17781" "nh" "speed" "3" "light" 0.361 1 0
"17782" "nh" "speed" "3" "light" 0.352 1 0
"17783" "nh" "speed" "4" "light" 0.377 1 0
"17784" "nh" "speed" "1" "dark" 0.432 0 1
"17785" "nh" "speed" "3" "light" 0.439 1 0
"17786" "nh" "speed" "4" "light" 0.41 1 0
"17787" "nh" "speed" "2" "light" 0.418 1 0
"17788" "nh" "speed" "4" "light" 0.352 1 0
"17789" "nh" "speed" "2" "light" 0.451 1 0
"17790" "nh" "speed" "0" "dark" 0.372 0 1
"17791" "nh" "speed" "2" "dark" 0.516 0 1
"17792" "nh" "speed" "4" "light" 0.369 1 0
"17793" "nh" "speed" "0" "dark" 0.307 0 1
"17794" "nh" "speed" "3" "light" 0.345 1 0
